Project        ImType Object           ExpTime Filter  LST      UTDate     UTC        JD           Filename               [Logged@UT]
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:42:11 2014-06-02 01:43:34.6 2456810.5719 ccd140601.0048         [01:44:38.6
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:43:18 2014-06-02 01:44:41.0 2456810.5727 ccd140601.0049         [01:45:45.7
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:44:24 2014-06-02 01:45:47.5 2456810.5735 ccd140601.0050         [01:46:51.3
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:45:31 2014-06-02 01:46:53.9 2456810.5742 ccd140601.0051         [01:47:58.6
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:46:38 2014-06-02 01:48:00.3 2456810.5750 ccd140601.0052         [01:49:04.2
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:47:44 2014-06-02 01:49:06.7 2456810.5758 ccd140601.0053         [01:50:11.5
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:48:51 2014-06-02 01:50:13.2 2456810.5765 ccd140601.0054         [01:51:17.1
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:49:57 2014-06-02 01:51:19.6 2456810.5773 ccd140601.0055         [01:52:24.3
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:51:04 2014-06-02 01:52:26.0 2456810.5781 ccd140601.0056         [01:53:29.9
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:52:11 2014-06-02 01:53:32.4 2456810.5789 ccd140601.0057         [01:54:37.2
